,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar (Malagasy),Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,North Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia),Antigua & Barbuda,Barbados,Belize,Costa Rica,Dominica,Dominican Republic,Greece,Malawi,
2004-10-31,65,0,59,2,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,201,0,0,0,0,76,0,34,0,0,3,0,0,0,0,0,0,0,0,0,13,0,216,63,0,205,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,104,0,0,0,15,0,0,0,0,0,0,22,0,0,0,25,0,0,0,0,0,0,28,0,0,0,3,159,0,0,0,0,23,0,0,0,31,137,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-11-30,41,0,24,2,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,44,0,0,0,0,0,0,190,0,0,0,0,96,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,115,95,0,1283,25,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,206,0,0,0,9,0,33,0,0,0,0,29,0,0,0,34,0,1,0,0,0,0,5,0,0,0,5,297,0,0,0,0,26,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-12-31,35,0,25,2,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,246,0,0,0,0,112,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28,115,87,0,114,36,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,289,0,0,0,0,0,20,0,0,0,0,12,0,0,0,32,0,18,0,0,0,0,125,0,0,0,0,127,0,0,0,0,7,0,0,0,3,65,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2005-01-31,37,0,32,0,0,0,0,0,1,0,17,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,4,0,177,131,0,232,46,0,1,0,0,80,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,157,0,190,0,0,0,4,0,27,0,0,0,0,39,0,0,0,64,0,0,0,0,0,0,42,0,0,0,0,402,0,0,1,0,25,0,0,0,15,73,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-28,25,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,336,0,0,0,0,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,9,0,92,41,0,323,13,0,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,13,0,199,0,0,0,1,0,0,0,0,0,0,103,0,0,0,50,0,0,0,0,0,0,6,0,0,0,3,19,0,0,0,0,29,22,0,0,1,95,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-31,38,0,13,0,0,1,0,0,8,0,5,0,0,0,0,0,0,36,0,7,0,0,0,0,0,0,261,0,2,0,0,42,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,183,8,0,185,1,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,99,0,0,0,8,0,2,0,0,0,0,50,0,0,0,32,0,0,0,0,0,0,46,0,0,0,17,48,0,0,0,0,34,0,0,0,2,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-04-30,115,0,21,9,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,18,0,0,0,1,0,0,232,0,0,0,0,29,0,0,0,0,65,0,0,0,0,0,0,0,0,0,6,0,169,15,0,169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110,0,185,0,0,0,122,0,0,0,0,0,0,38,0,0,0,56,0,15,1,0,0,0,39,0,0,0,13,67,0,0,0,0,22,398,0,0,47,99,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-05-31,152,0,18,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,311,0,4,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,198,7,0,592,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,183,0,0,0,0,0,3,0,0,0,0,33,0,0,0,50,0,0,0,0,0,0,21,0,0,0,2,16,0,0,0,0,30,7,0,0,42,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06-30,275,0,18,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,44,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,202,4,1,338,11,0,17,0,0,5,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,27,0,199,0,0,0,5,0,0,0,0,0,0,47,0,0,0,37,0,0,0,0,0,0,90,0,0,0,4,4,0,0,0,0,54,0,0,0,42,63,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2005-07-31,225,0,14,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,271,0,0,0,0,69,3,88,0,0,12,0,8,0,0,0,0,0,0,0,0,0,192,8,33,319,31,0,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,64,0,0,0,14,0,55,0,0,0,0,11,0,0,0,72,0,0,45,0,0,0,30,0,0,0,5,16,0,0,0,0,55,0,0,0,46,70,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-08-31,280,0,32,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,36,0,0,0,21,0,114,6,20,101,7,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,173,0,0,0,0,0,9,0,0,0,0,21,0,0,0,36,0,0,0,0,0,0,45,0,0,0,6,165,0,0,0,0,50,0,0,0,20,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-30,195,0,23,1,0,0,0,0,1,0,4,0,0,0,0,0,0,8,0,41,0,0,0,0,110,0,181,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,209,1,0,538,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,0,34,0,0,0,9,0,41,0,0,0,0,20,0,0,0,52,0,9,0,0,0,0,0,0,0,0,7,268,0,0,0,0,48,0,0,0,41,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-31,211,0,33,0,0,0,0,0,2,0,11,0,0,0,0,0,0,2,0,65,0,0,0,0,0,2,308,0,9,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,293,21,0,355,34,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,0,0,0,0,23,0,0,0,177,0,0,0,0,0,0,0,0,0,0,6,76,0,0,0,0,57,0,0,0,24,51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-30,72,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,76,0,0,0,0,0,0,91,0,0,0,0,15,0,0,0,0,57,0,0,0,0,0,0,3,0,0,0,0,92,0,0,281,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,19,0,0,0,0,0,19,0,0,0,0,81,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,68,0,0,0,9,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-31,83,0,16,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,35,0,0,0,7,157,10,206,0,0,0,0,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,88,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,36,0,0,0,7,0,6,0,0,0,0,20,0,0,0,21,0,7,0,0,0,0,21,0,0,0,66,36,0,0,0,0,22,0,0,0,6,68,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-31,57,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,71,0,0,0,33,12,0,59,0,0,0,0,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111,0,1,271,11,0,7,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,45,0,189,0,0,0,0,0,49,0,0,0,0,50,0,0,0,38,0,0,0,0,0,0,82,0,0,0,43,29,0,0,0,0,45,0,0,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28,112,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,23,0,0,0,30,12,0,142,0,0,0,0,4,0,0,0,0,104,0,0,0,0,0,0,1,0,0,0,0,222,0,9,40,22,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,0,106,0,0,0,151,0,10,0,0,0,1,37,0,0,0,31,0,11,0,0,0,0,38,0,0,0,5,17,0,0,0,0,34,0,0,0,8,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-31,192,0,14,0,0,1,0,0,1,0,5,0,0,0,0,0,0,16,0,16,0,0,0,5,288,0,90,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185,6,25,150,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,115,0,137,0,0,0,0,0,72,0,0,0,3,24,0,0,0,17,0,0,0,0,0,0,90,0,0,0,14,78,0,0,0,0,50,0,0,0,25,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-30,215,0,52,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,11,0,0,0,1,639,0,120,0,0,0,0,9,0,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,175,4,4,319,36,0,0,0,0,16,0,0,0,72,0,0,0,0,0,0,0,0,0,12,0,0,0,45,0,96,0,0,0,29,0,9,0,0,0,0,36,0,0,0,24,0,0,0,0,0,0,4,0,0,0,121,118,0,0,0,0,21,0,0,0,37,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-31,495,0,42,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,10,21,0,68,0,0,0,0,23,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,156,0,7,227,35,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,31,0,7,0,0,0,5,0,20,0,0,0,0,23,0,0,0,35,0,0,0,0,0,0,279,0,0,0,73,114,0,0,6,0,39,0,0,0,9,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-30,706,0,49,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,29,0,60,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,205,0,0,275,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,4,0,0,0,0,0,23,0,0,0,0,41,0,0,0,11,0,0,100,0,0,0,52,0,0,0,146,14,0,0,0,0,39,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-31,570,0,12,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,28,0,0,0,0,20,0,82,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,382,0,0,276,113,0,1,0,0,23,0,0,6,0,583,0,0,0,0,0,0,0,0,9,0,0,0,19,0,4,0,0,0,15,0,48,0,0,0,0,40,0,0,0,45,0,0,0,0,0,0,100,0,0,0,87,337,0,0,0,0,33,0,0,0,40,33,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-31,530,0,5,3,0,0,0,0,2,0,17,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,76,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,14,207,91,0,1,0,0,21,0,0,0,0,445,0,0,0,0,0,0,0,0,1,0,0,0,9,0,8,0,0,0,0,0,105,0,0,0,0,35,0,0,0,19,0,0,0,0,0,0,0,0,0,0,949,205,0,0,2,0,48,0,0,0,14,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-30,931,0,15,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,5,178,0,45,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,281,19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,32,0,7,0,0,0,7,0,0,0,0,0,0,18,0,0,0,12,0,0,1,0,0,0,0,0,0,0,80,214,0,0,0,0,22,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-31,563,0,25,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,28,130,0,38,0,0,0,0,9,2,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,170,0,0,208,55,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,5,0,0,0,10,0,87,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,54,0,0,0,349,571,0,0,0,0,61,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-30,340,0,58,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,35,209,0,126,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,367,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,18,0,0,0,0,0,0,34,0,0,0,123,231,0,0,0,0,86,0,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-31,270,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,23,259,0,39,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,1,277,15,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,4,0,0,0,7,13,0,0,0,0,0,0,1,0,0,0,460,0,0,0,129,103,0,0,0,0,63,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-31,316,0,28,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,11,6,0,52,0,0,0,0,8,0,0,0,0,35,0,0,0,0,0,0,24,0,0,0,0,200,0,0,448,43,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,25,0,1,0,0,0,2,0,29,0,0,0,2,50,0,0,0,9,0,0,0,0,0,0,117,0,0,0,108,220,0,0,0,3,60,0,0,0,7,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-28,178,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,58,45,0,51,0,0,0,0,6,0,0,0,0,43,0,0,0,0,0,0,21,0,0,0,0,192,0,30,242,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,120,0,2,0,0,19,0,0,7,0,0,0,0,23,0,0,0,27,0,0,0,0,0,0,74,0,0,0,68,59,0,0,0,0,50,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-31,361,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,21,218,0,102,0,0,0,0,34,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,169,0,0,635,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,26,0,27,0,0,5,6,0,230,0,0,0,3,44,0,0,0,13,0,0,0,0,0,0,227,0,0,0,219,89,0,0,0,0,85,0,0,0,8,94,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-30,631,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,37,0,0,61,0,0,0,0,9,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,120,0,0,354,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,90,0,0,0,0,1,6,0,151,0,0,0,0,56,0,0,0,28,0,2,0,0,0,0,464,0,0,0,139,65,0,0,0,0,47,0,0,0,68,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-31,560,0,38,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,95,0,0,0,0,42,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,138,0,12,256,82,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,0,0,121,0,0,0,48,0,0,0,0,0,0,0,20,0,0,0,0,27,0,0,0,16,0,0,0,0,0,0,37,0,0,0,115,64,0,0,0,0,47,0,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-30,974,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,117,0,0,0,0,14,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,140,0,0,304,159,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,53,0,0,0,0,13,0,0,54,0,0,0,11,39,0,0,0,8,0,0,0,0,0,0,74,0,0,0,169,19,0,0,0,0,49,0,0,0,49,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-31,860,0,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,162,0,0,120,27,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,35,0,0,0,0,13,20,0,49,0,0,0,0,52,0,0,0,15,0,0,0,0,0,0,65,0,0,0,125,284,0,0,0,0,22,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-31,611,0,31,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,12,0,28,0,0,0,0,7,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,177,0,0,777,33,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,0,0,205,0,0,0,3,0,0,0,0,6,12,0,66,0,0,0,0,123,0,0,0,19,0,0,0,0,0,0,95,0,0,0,99,197,0,0,0,0,45,0,0,0,58,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-30,979,0,92,0,0,0,0,0,1,0,3,0,0,0,0,0,0,10,0,39,0,0,0,0,1,0,36,0,2,0,0,90,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,107,0,7,263,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,185,0,0,0,144,0,0,0,0,2,9,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,57,0,0,0,212,19,0,0,0,0,33,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-31,652,0,57,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,25,0,0,0,0,20,0,45,0,0,0,0,191,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,149,0,0,237,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,8,0,1,0,0,12,7,0,156,0,0,0,7,17,0,0,0,13,0,0,0,0,0,0,62,0,0,0,311,38,0,0,0,0,26,0,0,0,170,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-30,522,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,20,0,56,0,0,0,0,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,149,0,3,278,28,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,23,0,0,0,0,6,4,0,477,0,0,0,7,35,0,0,0,14,0,0,0,0,0,0,41,0,0,0,387,31,0,0,0,0,30,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-31,320,0,50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,25,0,0,0,0,109,0,0,0,0,41,2,0,0,0,0,0,0,0,0,0,0,72,2,12,149,54,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,4,173,0,0,0,25,0,0,0,0,15,6,0,126,0,0,0,2,15,0,0,0,5,0,0,0,0,0,0,59,0,0,0,609,9,0,0,0,0,23,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-31,154,0,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,0,0,0,0,0,1,67,0,0,0,0,52,0,0,0,0,0,0,0,0,0,10,7,0,0,12,0,0,94,0,2,337,62,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,27,0,0,0,0,2,20,0,401,0,0,0,0,18,0,0,0,33,0,0,0,0,0,0,79,0,0,0,703,47,0,0,0,0,18,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-29,195,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,4,0,59,0,0,0,0,22,0,0,0,0,40,0,0,0,0,0,0,0,0,9,0,0,133,0,0,327,38,0,1,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,1,0,0,0,0,0,3,0,92,0,0,0,0,11,0,0,0,17,0,0,0,0,0,0,97,0,0,0,951,168,0,1,0,0,27,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-31,302,0,19,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,41,38,0,0,0,0,129,50,0,0,0,6,0,0,0,0,2,11,0,0,0,0,0,82,5,0,537,89,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,11,0,0,114,0,0,0,14,0,0,0,0,24,5,0,182,0,0,0,3,26,0,0,0,20,0,0,0,0,0,0,127,0,0,0,552,23,0,0,0,0,16,0,0,0,11,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
2008-04-30,366,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,9,61,0,0,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107,0,0,445,73,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,7,0,0,0,0,0,7,0,87,0,0,0,2,17,0,0,0,7,0,0,0,0,0,0,208,0,0,0,752,1,0,0,0,0,18,0,0,0,40,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2008-05-31,452,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,30,0,0,0,0,4,3,1,0,0,147,0,0,0,0,5,0,0,0,0,0,0,213,1,23,376,27,0,0,0,0,38,0,0,0,0,38,0,0,0,0,0,33,0,0,110,0,0,0,14,0,0,0,0,13,17,0,63,0,0,0,3,12,0,0,0,25,0,0,9,0,0,0,200,0,0,1,758,401,0,0,0,0,23,0,0,0,56,0,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0
2008-06-30,754,0,29,0,0,0,0,0,1,0,6,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,24,0,0,0,35,21,0,0,0,0,5,0,0,0,0,33,2,0,0,8,0,0,185,0,2,100,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,29,0,0,0,2,0,0,0,0,10,2,0,137,0,0,0,0,48,0,0,0,37,0,0,0,0,0,0,86,0,0,0,603,42,0,0,0,0,47,0,0,0,19,13,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0
2008-07-31,652,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,192,0,4,89,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,14,0,0,0,0,0,16,0,295,0,0,0,0,15,0,0,0,26,0,0,1,0,0,0,167,0,0,0,836,0,0,0,0,0,37,0,0,0,84,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2008-08-31,992,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,9,36,52,0,0,0,0,0,0,0,0,0,2,0,0,616,0,0,0,0,0,0,0,0,130,0,8,92,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,3,0,0,0,0,0,4,0,1107,0,0,0,0,167,0,0,0,29,0,0,0,0,0,0,225,0,0,0,923,128,0,0,0,0,21,0,0,0,66,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2008-09-30,412,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,75,0,1,0,0,398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122,0,6,114,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,12,47,0,0,0,6,0,0,0,0,12,1,0,833,0,0,0,5,84,0,0,0,77,0,0,0,0,0,0,135,0,0,1,1033,111,0,0,0,0,39,0,0,0,38,7,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0
